ppm	X1	X2	X3	X4	X5	X6
11.56868	69.53	-2.522	-37.68	-95.451	-11.123	-27.184
11.56826	-101.699	-44.528	-4.234	-77.28	153.754	105.035
11.56783	-33.404	-30.172	4.502	-21.771	54.773	-26.129
11.5674	57.29	77.394	-10.613	0.629	3.43	13.077
11.56698	-63.918	46.074	-17.012	170.844	26.204	-89.394
11.56655	-29.339	-76.719	-3.642	241.491	-67.288	-135.687
11.56613	-117.122	-123.151	-75.028	116.789	117.924	-63.177
11.5657	-52.937	73.41	-82.261	-102.525	114.653	-31.34
11.56527	71.446	91.585	-77.681	-62.34	13.414	51.778
11.56485	105.701	185.223	98.752	112.107	61.049	75.427
11.56442	35.462	-2.263	44.48	52.678	-41.861	-38.284
11.56399	56.405	-108.732	-105.097	-56.386	-242.846	-12.06
11.56357	159.636	-47.479	0.492	-51.381	-269.054	-70.348
11.56314	92.545	14.697	-11.251	0.419	-24.295	-81.345
11.56271	60.152	77.698	-1.107	-32.203	-84.897	-46.166
11.56229	41.751	22.408	-3.419	-96.219	-3.737	37.216
11.56186	74.803	106.682	10.188	-85.811	-1.266	66.814
11.56144	-18.907	220.063	12.276	-138.431	62.509	69.708
11.56101	-29.576	140.37	-40.011	-54.438	-20.827	66.909
11.56058	-52.364	-18.406	23.65	47.499	62.762	16.417
11.56016	76.226	-92.028	-91.323	-37.181	91.441	14.468
11.55973	53.805	-189.548	-49.14	-120.392	183.355	101.293
11.5593	-96.323	-127.785	65.506	-54.765	145.027	127.082
11.55888	-91.131	-66.923	109.012	62.796	-32.617	-28.745
11.55845	-53.941	-191.357	80.292	97.342	-27.527	21.281
11.55802	-91.067	-115.844	-0.08	73.813	61.543	-96.671
11.5576	-107.122	-6.238	8.021	70.159	71.045	-96.703
11.55717	-20.769	-24.896	-32.894	98.223	30.876	-40.76
11.55675	-13.037	-135.144	-98.558	22.875	-22.068	52.894
11.55632	-95.022	31.871	-58.812	-29.296	-51.969	71.164
11.55589	-108.107	30.335	-26.881	-7.852	-41.562	-18.707
11.55547	-87.707	-14.479	2.593	-9.304	-42.186	-138.717
11.55504	34.946	41.339	-27.516	-13.584	-3.709	-159.788
11.55461	101.979	150.577	0.634	10.485	-42.946	-133.299
11.55419	25.153	142.071	-82.204	-46.9	-160.798	35.076
11.55376	7.548	40.551	-200.886	11.65	-138.641	102.246
11.55333	170.308	-28.379	-26.283	153.233	90.432	108.65
11.55291	20.55	32.756	16.853	35.444	52.293	126.533
11.55248	43.744	120.104	49.451	113.429	-39.834	121.413
11.55206	52.581	26.819	132.118	-22.827	137.815	110.657
11.55163	-93.05	-32.336	82.755	-163.546	112.8	13.739
11.5512	-36.559	-17.555	74.932	-124.674	130.268	-81.333
11.55078	-27.237	43.138	45.869	-82.46	-4.668	-48.563
11.55035	106.746	-113.998	2.05	-87.689	-236.569	-58.724
11.54992	26.426	-53.055	55.851	39.337	-104.715	-65.116
11.5495	35.864	-16.781	-4.42	92.009	-51.116	-43.934
11.54907	32.984	-69.563	-83.539	40.315	-18.018	-130.527
11.54864	51.205	-51.83	-181.534	-15.314	-97.862	-220.45
11.54822	-47.332	-25.354	-72.001	-47.023	-121.722	-114.742
11.54779	-133.53	47.903	-18.095	-35.899	-176.387	7.479
11.54736	-135.078	0.062	15.547	70.65	87.113	101.377
11.54694	-12.725	-23.838	45.699	240.696	146.087	65.189
11.54651	65.369	42.697	133.497	71.992	101.251	-14.609
11.54609	93.608	-34.854	163.547	-90.235	44.322	-56.698
11.54566	12.449	-3.005	60.606	-40.725	116.939	3.244
11.54523	41.359	-26.166	-44.369	-35.547	76.416	146.493
11.54481	2.134	9.302	-122.776	-10.5	-41.21	29.166
11.54438	11.553	77.527	-116.322	68.854	-119.595	72.203
11.54395	14.905	86.564	-83.36	115.343	-81.499	123.482
11.54353	-39.15	152.772	-72.66	-16.076	93.177	67.991
11.5431	-47.163	28.582	-102.34	-71.146	114.205	20.522
11.54267	-177.888	-43.576	10.399	-99.853	13.458	-144.724
11.54225	-108.589	-15.114	81.904	-209.682	-36.957	50.453
11.54182	78.372	8.204	51.641	-302.817	37.089	21.64
11.5414	103.786	68.478	61.769	-2.297	-28.556	82.062
11.54097	65.877	9.986	19.093	150.515	-72.142	128.185
11.54054	102.409	0.313	1.916	83.434	-72.849	37.47
11.54012	38.454	-29.979	-28.034	130.252	67.278	-129.456
11.53969	29.948	-117.781	-30.32	95.116	19.59	-43.915
11.53926	66.075	-198.647	52.166	53.425	-84.589	98.113
11.53884	-13.958	-76.686	95.725	-80.756	-51.011	62.218
11.53841	-56.205	-4.133	58.679	-119.356	29.844	79.649
11.53798	-57.722	152.645	12.022	-46.628	36.53	34.084
11.53756	-31.578	56.904	34.019	24.409	116.084	29.183
11.53713	-15.911	-4.989	-60.699	-59.084	55.991	-107.603
11.53671	-37.207	-34.429	-83.942	-2.055	-62.7	-167.72
11.53628	-31.083	-62.255	-97.632	10.154	-212.234	-151.431
11.53585	47.501	8.551	-88.74	78.293	-187.687	-59.204
11.53543	61.752	125.391	-218.511	22.16	-175.313	76.634
11.535	50.132	251.665	-60.817	27.71	-240.914	-7.078
11.53457	143.853	144.918	-130.316	206.965	-165.638	145.215
11.53415	83.396	59.344	-104.937	178.828	-0.17	191.045
11.53372	39.489	29.224	-18.242	8.182	78.4	18.318
11.53329	30.259	7.367	-3.635	-37.734	27.576	-146.239
11.53287	15.83	-74.139	13.261	-21.864	-139.851	-116.4
11.53244	-14.29	-159.91	-31.24	-57.7	21.748	-49.314
11.53201	-3.231	-247.238	-84.292	-96.059	105.536	-3.3
11.53159	-65.335	37.181	13.234	29.06	-35.766	51.768
11.53116	-10.358	210.496	80.022	76.165	-86.87	27.746
11.53074	201.495	27.219	43.759	-74.146	8.995	6.113
11.53031	103.101	9.279	-41.52	-154.268	41.277	-81.707
11.52988	86.293	-77.82	-61.203	-72.404	-211.893	-73.026
11.52946	142.661	-135.397	0.129	-137.7	-285.252	13.99
11.52903	78.623	-118.365	49.848	-40.482	-218.974	-110.872
11.5286	23.45	66.445	58.921	-31.823	2.428	-145.405
11.52818	20.25	159.785	-11.859	-84.187	196.638	-10.141
11.52775	42.708	157.952	-88.933	-237.812	60.804	-47.476
11.52732	77.694	-6.021	-31.427	-180.468	-8.673	21.454
11.5269	102.981	-113.975	-38.659	-32.974	33.51	-14.195
11.52647	40.113	-102.438	-68.112	-20.117	-19.53	-48.311
11.52605	0.726	-90.049	-201.819	89.248	-22.913	-120.755
11.52562	41.689	-148.992	-140.285	78.822	1.38	-135.425
11.52519	-19.887	-62.991	-140.897	-59.681	140.196	-14.822
11.52477	14.093	122.992	-92.656	-45.906	212.352	64.522
11.52434	31.652	86.685	-246.521	-117.45	91.793	71.466
11.52391	-3.846	-0.157	-199.422	2.219	15.025	78.914
11.52349	79.255	-7.38	-75.804	35.99	-140.124	96.786
11.52306	-7.106	2.73	-190.541	46.869	-45.298	107.53
11.52263	16.383	-44.738	-90.462	58.591	-18.375	40.414
11.52221	58.563	-34.833	-136.016	174.29	32.641	-55.723
11.52178	61.005	-130.509	-146.91	200.654	126.206	-94.401
11.52136	59.246	-116.601	-51.166	72.944	181.264	-213.958
11.52093	-2.011	-49.988	-59.132	-175.393	294.569	-78.869
11.5205	-102.109	-16.937	-194.01	-171.959	179.574	123.431
11.52008	91.448	10.641	-95.627	-28.929	-30.612	217.448
11.51965	116.329	-36.911	-109.474	-91.858	-0.053	249.18
11.51922	180.442	-68.131	-91.383	-167.058	-35.305	127.9
11.5188	140.039	51.302	-65.493	-77.577	95.862	70.727
11.51837	55.881	57.594	-178.093	-110.004	7.855	51.026
11.51794	112.304	51.004	-333.597	-204.587	3.202	98.476
11.51752	40.367	80.858	-212.588	-144.857	-7.726	81.795
11.51709	108.709	-34.143	-116.075	-81.699	38.784	-56.332
11.51667	132.588	63.805	14.051	-72.384	165.561	67.034
11.51624	-100.558	69.789	-139.33	-107.803	167.126	148.419
11.51581	-176.132	60.653	-202.687	-14.027	128.444	158.976
11.51539	-155.571	124.012	-97.055	15.32	-45.903	202.717
11.51496	-71.235	189.257	64.255	30.769	31.671	120.524
11.51453	-51.893	70.884	-36.958	-27.572	32.174	65.969
11.51411	-42.582	111.128	-118.203	-83.683	46.92	147.868
11.51368	-78.054	184.976	-83.209	156.556	-41.976	-29.525
11.51325	-8.562	136.911	4.191	274.281	-152.67	-85.515
11.51283	55.303	31.494	-99.513	205.963	-111.833	-195.156
11.5124	11.406	105.125	-5.683	11.732	-75.284	-206.201
11.51197	-38.611	29.412	39.578	-24.23	25.201	-161.496
11.51155	32.391	-18.606	68.511	96.497	40.999	-101.798
11.51112	16.386	82.464	38.431	-11.89	-12.24	-14.031
11.5107	29.724	42.26	126.18	-81.898	1.945	-188.306
11.51027	103.388	-0.588	58.273	-144.582	-2.907	-138.62
11.50984	-41.467	-9.329	-63.864	-102.759	-153.307	-190.981
11.50942	-55.526	0.609	-142.406	-26.056	-101.541	-138.815
11.50899	55.177	-128.488	-75.381	7.138	5.35	-4.667
11.50856	20.109	-134.663	-180.226	-33.564	-78.807	-78.849
11.50814	80.089	5.648	-188.513	54.172	-32.039	-88.287
11.50771	23.031	-80.459	-103.922	72.096	-144.421	21.142
11.50728	5.296	60.21	20.763	61.824	-29.045	-116.927
11.50686	135.814	121.534	71.51	20.723	-75.043	-61.015
11.50643	79.887	160.644	57.599	-90.084	18.588	-119.202
11.50601	67.097	249.55	13.995	-36.559	70.899	-86.743
11.50558	-34.774	156.714	-72.408	76.022	91.137	25.714
11.50515	37.71	165.985	-125.935	-42.654	115.152	15.29
11.50473	14.222	43.403	0.338	-130.957	159.457	137.515
11.5043	-1.197	-29.229	-25.562	-126.447	40.439	166.693
11.50387	124.946	74.238	-107.23	-74.628	-151.84	111.327
11.50345	55.07	10.56	-112.636	-84.68	-237.558	-13.404
11.50302	-68.795	144.692	-57.856	-87.358	-60.178	-148.029
11.50259	-41.149	184.1	-147.065	-14.04	91.652	-39.518
11.50217	-191.088	175.236	-174.913	9.615	168.802	-35.625
11.50174	-50.671	67.369	-66.689	81.124	104.835	32.543
11.50132	18.159	-115.648	-43.523	110.196	95.644	0.187
11.50089	-102.786	41.3	24.676	107.305	-162.212	-40.16
11.50046	-56.366	-34.049	15.63	170.358	-228.181	23.751
11.50004	11.226	-184.93	-47.819	169.46	-48.601	-5.507
11.49961	129.688	-179.841	54.284	216.886	49.271	114.283
11.49918	93.185	-50.911	75.184	134.131	178.035	145.072
11.49876	-2.469	122.158	-6.935	152.601	291.554	60.529
11.49833	-5.46	-47.098	-37.363	58.051	322.721	198.043
11.4979	-108.125	-32.688	-30.649	-24.015	216.057	-23.351
11.49748	-39.873	-44.181	-62.809	-4.081	226.58	-99.042
11.49705	-179.533	-110.234	-129.206	-116.683	144.442	36.119
11.49663	-138.107	-245.857	-86.785	-305.167	134.331	101.57
11.4962	-102.065	-79.727	-83.275	-295.882	168.265	53.409
11.49577	-167.088	92.771	-67.442	-226.882	-3.064	56.543
11.49535	-100.885	-1.29	-44.441	-72.015	-98.724	62.049
11.49492	-80.701	-6.124	27.769	-20.59	-140.723	20.873
11.49449	-31.894	-42.297	-64.448	-1.289	-91.817	54.201
11.49407	98.216	119.175	-138.729	81.172	-120.562	-22.747
11.49364	129.204	49.942	-125.778	-49.256	-46.026	-104.873
11.49321	36.885	-77.774	-145.222	-61.118	120.371	-20.083
11.49279	5.003	-68.696	-232.993	8.943	202.5	-35.06
11.49236	-198.09	-5.758	-136.107	-10.666	70.479	-39.21
11.49193	-183.41	47.519	-96.27	-68.389	41.867	-17.368
11.49151	-4.654	52.032	36.143	21.939	-37.459	-198.835
11.49108	-162.77	38.367	159.503	61.133	-81.066	-284.958
11.49066	-98.883	-91	84.232	-13.045	-33.314	-186.87
11.49023	-4.655	-162.174	40.035	2.123	-65.175	-58.229
11.4898	-29.54	-92.469	24.08	85.469	-74.397	-35.971
11.48938	-194.788	-44.477	-15.169	-9.824	-145.396	102.374
11.48895	-179.366	-39.554	-28.932	-7.829	-101.594	137.388
11.48852	-77.73	-158.451	23.072	73.921	-150.703	38.896
11.4881	-134.356	-45.533	73.361	5.815	-36.461	33.231
11.48767	65.016	205.242	81.911	2.496	-96.787	137.697
11.48724	181.262	-86.984	65.139	-74.328	-46.642	138.923
11.48682	63.15	-194.621	106.503	-162.09	-47.325	45.465
11.48639	201.85	-43.867	25.491	-20.137	0.858	75.662
11.48597	71.226	-112.315	-36.85	44.048	-78.674	12.426
11.48554	-138.254	-97.227	2.304	-19.232	108.422	-80.318
11.48511	-20.552	-48.45	28.704	32.309	-48.437	-8.595
11.48469	19.357	-71.293	-0.571	73.812	-162.692	85.968
11.48426	133.019	-116.369	-142.441	24.186	31.221	31.471
11.48383	109.163	-144.389	19.597	-59.511	-12.922	54.627
11.48341	71.04	-148.951	59.08	-14.109	-47.711	-35.762
11.48298	69.419	-20.846	41.31	98.2	-125.524	-77.97
11.48255	37.005	54.242	-17.595	126.296	-98.309	14.482
11.48213	52.898	140.346	-14.559	46.722	-18.175	-54.165
11.4817	-43.123	7.098	96.353	-10.205	138.583	-19.348
11.48128	-30.011	48.854	49.091	-25.938	129.268	-9.114
11.48085	-1.648	23.433	25.988	-26.94	114.66	-9.33
11.48042	3.525	110.168	-34.968	64.269	37.705	68.475
11.48	-33.001	13.313	-57.147	268.058	-166.641	149.384
11.47957	-26.793	-76.509	-74.419	384.327	-65.257	95.17
11.47914	33.443	-78.52	-36.337	173.808	-105.234	193.629
11.47872	118.421	10.086	-39.579	94.578	-75.061	301.061
11.47829	149.545	-37.484	86.39	34.167	7.241	111.907
11.47786	57.885	-12.146	-76.271	92.867	-40.609	143.164
11.47744	84.424	130.719	14.452	104.295	-64.586	81.35
11.47701	93.06	149.655	78.085	132.236	-42.867	-12.258
11.47658	95.1	185.346	151.361	-63.747	0.225	10.965
11.47616	24.926	174.665	-4.549	-132.507	-79.594	-21.316
11.47573	-82.51	148.962	-144.16	-74.022	-13.426	-89.292
11.47531	-146.46	162.864	61.888	-103.917	101.378	-146.046
11.47488	63	33.716	-93.486	-169.922	-28.831	-246.639
11.47445	186.684	116.482	-148.682	-115.919	-120.881	-173.264
11.47403	-23.912	159.516	-51.505	-47.254	-38.14	-27.548
11.4736	-47.782	32.523	-38.082	-59.451	-114.042	75.983
11.47317	97.807	43.463	3.327	48.667	-111.413	42.052
11.47275	76.835	55.058	24.527	-140.701	18.24	-17.843
11.47232	11.074	174.591	41.121	-75.48	36.315	-9.575
11.47189	35.311	78.42	157.958	73.406	-48.822	-105.212
11.47147	83.695	-70.677	128.077	16.136	-45.543	43.503
11.47104	213.137	0.034	-0.274	-105.514	-179.918	65.478
11.47062	168.474	-13.206	-50.529	-156.957	-54.608	33.484
11.47019	78.514	123.175	-35.949	28.965	99.427	-105.789
11.46976	-22.965	150.087	102.048	61.095	143.516	-102.409
11.46934	104.957	153.593	172.148	-53.205	84.596	35.544
11.46891	137.898	-20.88	152.53	-191.589	46.931	111.823
11.46848	-38.651	-135.359	94.633	-230.716	61.988	-3.434
11.46806	36.499	-113.369	-31.07	-165.505	-67.223	-55.816
11.46763	167.275	-55.481	-131.044	-117.753	-195.058	-29.217
11.4672	67.816	7.228	-100.758	-114.566	-224.05	-223.303
11.46678	58.148	-64.025	-17.599	-88.525	-71.805	-248.124
11.46635	-55.411	-154.682	12.787	-66.826	-28.273	-189.844
11.46593	142.934	-144.412	-44.607	-54.018	4.974	-31.483
11.4655	-6.744	-280.698	-119.708	16.899	-23.368	126.335
11.46507	-116.67	-243.2	-93.902	68.366	-86.489	37.784
11.46465	-61.846	-92.649	-91.429	116.946	-13.333	-14.871
11.46422	-85.07	-36.775	36.285	189.222	84.115	-7.055
11.46379	27.29	-151.005	31.106	272.332	38.59	47.149
11.46337	18.664	-129.464	-9.201	238.465	-153.661	159.78
11.46294	55.896	-11.295	-37.712	72.24	-81.41	197.669
11.46251	74.336	2.126	53.521	-61.315	-73.302	26.482
11.46209	78.372	40.673	105.751	-106.828	-42.736	10.01
11.46166	51.283	-33.606	29.465	-88.568	18.77	-25.215
11.46124	-68.185	-145.052	-69.382	-78.451	-43.61	-147.414
11.46081	-128.011	-43.22	-68.645	-60.229	-95.33	-217.474
11.46038	-102.57	69.603	11.595	71.282	-10.912	-159.678
11.45996	-231.125	178.801	65.264	49.386	67.135	-157.263
11.45953	-186.577	-9.244	159.592	3.282	49.366	-172.241
11.4591	-97.409	-13.614	191.853	22.969	-14.141	-98.83
11.45868	-86.795	-46.012	79.205	193.51	29.535	-232.795
11.45825	20.538	-115.01	-46.154	88.575	53.19	-232.405
11.45782	115.911	87.059	43.22	122.257	-40.802	-152.528
11.4574	100.168	127.107	43.998	22.356	-140.501	-266.597
11.45697	-21.949	85.487	-75.235	-36.45	-33.064	-126.129
11.45654	-87.707	196.135	34.155	140.628	13.199	-21.108
11.45612	-116.235	95.445	58.041	137.249	-128.714	-55.806
11.45569	-77.285	78.728	-89.748	150.565	-65.116	38.768
11.45527	-77.96	52.385	-45.29	205.649	-13.212	42.242
11.45484	70.76	-21.657	-75.238	127.447	-46.856	-70.34
11.45441	189.295	-106.038	-71.835	222.224	60.002	52.652
11.45399	119.001	-185.567	32.282	193.982	23.548	134.273
11.45356	44.407	-67.526	62.265	93.443	-11.326	-29.739
11.45313	49.563	88.168	41.105	18.544	-30.197	-25.247
11.45271	-76.321	97.727	-89.931	-45.133	-28.5	77.186
11.45228	12.697	64.832	-62.805	-132.195	-94.352	28.105
11.45185	48.488	32.264	-2.516	-232.947	-78.986	-104.299
11.45143	42.469	-21.032	-108.391	-124.721	-45.366	-93.005
11.451	-73.798	42.874	5.266	-5.06	63.725	38.265
11.45058	-173.12	-4.369	51.274	64.199	-28.691	153.134
11.45015	30.248	20.445	-132.132	1.957	114.204	174.564
11.44972	64.9	17.921	-123.798	64.353	53.213	169.661
11.4493	37.483	-131.407	95.029	54.995	-22.88	208.152
11.44887	20.032	-121.64	130.667	-94.333	166.961	184.919
11.44844	-74.927	77.153	-48.136	-61.324	225.56	41.467
11.44802	-13.926	41.376	-119.412	50.752	157.936	-22.522
11.44759	12.059	133.074	-176.602	-70.993	-6.605	-2.357
11.44716	82.644	103.15	-29.863	-47.832	-171.813	-79.163
11.44674	12.799	-167.462	-100.309	-105.083	-89.101	-61.251
11.44631	48.731	-207.865	-115.301	-276.668	-57.739	69.621
11.44589	146.027	-36.306	-66.476	-190.126	-64.539	-68.859
11.44546	69.828	-12.339	30.839	-69.915	-78.975	-73.633
11.44503	-17.858	59.439	143.329	-28.528	-41.699	108.506
11.44461	36.211	-67.342	122.131	25.523	-122.762	-12.448
11.44418	25.723	11.232	-32.136	102.132	-81.798	-132.229
11.44375	-214.659	108.905	45.182	-9.405	-33.628	-27.595
11.44333	-109.361	-33.487	131.436	-53.837	-41.835	-107.757
11.4429	154.518	-136.081	-40.894	-153.555	-72.466	-85.542
11.44247	114.589	-93.91	-102.379	-82.789	23.588	-76.366
11.44205	-64.557	25.582	-175.07	39.156	146.959	-98.373
11.44162	4.624	-95.759	-15.583	48.302	-71.018	-127.655
11.44119	-24.919	-76.245	-110.948	92.863	-44.305	-46.068
11.44077	-75.431	36.785	-76.972	174.459	-116.492	128.396
11.44034	-26.349	50.158	-49.873	24.984	-83.325	85.364
11.43992	-159.658	3.584	-86.355	50.817	-121.534	58.935
11.43949	-90.646	30.178	-101.474	-14.086	-11.296	51.975
11.43906	37.368	1.111	-19.01	-7.179	75.765	2.175
11.43864	35.029	102.529	0.348	114.328	177.423	-56.605
11.43821	229.281	75.018	-130.497	15.413	251.5	-108.78
11.43778	181.166	153.968	-193.223	-75.899	151.778	34.966
11.43736	120.052	110.305	-24.408	-133.006	-19.646	92.521
11.43693	54.957	-28.709	-1.395	-233.226	10.067	103.08
11.4365	-57.892	29.501	-30.156	-82.904	10.287	210.671
11.43608	-101.053	111.873	-77.964	45.044	28.902	374.125
11.43565	-63.294	49.284	-32.37	195.99	-27.895	228.138
11.43523	62.107	-33.165	111.223	217.174	-52.686	17.002
11.4348	33.916	-145.252	25.628	12.718	9.124	-21.346
11.43437	22.612	-71.756	10.934	76.221	-33.88	41.672
11.43395	81.736	59.488	-156.404	68.599	-243.195	49.951
11.43352	-37.521	179.058	-76.873	-10.811	-160.767	82.082
11.43309	-17.695	-51.181	8.795	86.673	-22.342	158.5
11.43267	-126.049	-130.277	51.211	203.51	59.183	-34.016
11.43224	-150.42	8.095	3.872	-20.653	18.058	-130.948
11.43181	-82.387	39.274	-87.8	-18.127	-24.133	-119.825
11.43139	-73.316	-34.482	-70.243	60.097	42.36	57.102
11.43096	15.827	112.854	-102.099	30.145	83.232	123.989
11.43054	-152.01	204.686	-181.612	29.04	8.669	173.372
11.43011	-137.535	105.834	-96.844	-16.767	-75.963	136.057
11.42968	-66.799	86.122	-54.469	-166.579	-149.067	48.587
11.42926	-82.312	91.959	-17.982	-113.651	-90.264	-52.118
11.42883	-112.606	62.395	24.068	27.216	-138.356	-117.052
11.4284	-160.446	-151.525	-5.19	69.597	-126.746	8.701
11.42798	-219.156	-82.969	169.901	35.615	58.859	107.249
11.42755	-190.94	74.544	220.935	28.963	66.08	86.531
11.42712	-85.577	-13.37	130.478	-82.254	84.938	27.292
11.4267	-73.99	-15.749	164.683	-47.714	104.262	-134.506
11.42627	-42.133	-35.959	35.758	-149.53	134.067	-35.818
11.42585	80.996	76.442	80.809	-190.818	9.196	-91.883
11.42542	143.55	38.742	-22.777	-20.4	-189.94	-167.069
11.42499	12.644	54.458	124.062	13.728	-125.088	-71.532
11.42457	-33.929	25.648	89.131	-9.012	98.103	67.728
11.42414	67.254	109.138	117.371	-72.543	75.97	41.703
11.42371	123.816	158.01	53.171	83.007	-26.853	-139.722
11.42329	73.288	-19.579	34.197	80.393	25.768	-79.642
11.42286	-2.899	12.863	-14.17	34.687	-6.238	-36.706
11.42243	-57.36	146.813	33.875	-133.078	38.518	-177.201
11.42201	78.079	272.964	118.265	-134.701	147.59	-259.038
11.42158	110.756	62.452	-90.988	-29.454	122.852	-102.843
11.42115	-29.122	-64.983	-132.902	-12.404	19.306	108.526
11.42073	110.141	-43.633	-105.676	16.456	-31.234	141.495
11.4203	183.01	29.31	-115.116	14.799	132.492	76.934
11.41988	161.44	-1.444	16.57	-113.666	88.271	154.14
11.41945	183.74	95.491	42.977	-26.296	144.664	-17.286
11.41902	206.667	104.61	161.824	-193.244	198.914	-10.918
11.4186	103.254	57.316	50.446	-148.1	74.464	46.039
11.41817	-92.695	12.737	-91.366	-32.177	-2.21	-64.831
11.41774	-96.781	151.748	-58.425	51.327	-14.511	-58.553
11.41732	-28.242	12.413	-42.133	64.166	-31.283	33.599
11.41689	22.956	-156.708	4.696	1.144	3.856	-25.523
11.41646	-115.294	-103.204	62.761	-106.785	-40.095	130.801
11.41604	20.46	55.805	-98.711	-86.239	-165.282	162.644
11.41561	32.622	-63.212	-76.223	62.657	203.197	163.652
11.41519	-44.298	-106.817	-21.717	63.347	92.018	150.448
11.41476	-57.392	3.964	77.8	-38.802	76.965	-63.537
11.41433	12.804	-94.578	18.854	-69.222	94.404	-30.121
11.41391	31.187	-88.81	-105.433	-83.981	78.713	-4.379
11.41348	33.294	-7.62	-72.113	-51.743	49.054	45.525
11.41305	63.026	48.488	5.537	-106.711	80.118	61.625
11.41263	87.88	128.306	-30.04	-141.508	108.001	27.567
11.4122	-87.455	-8.925	50.812	29.74	68.69	50.347
11.41177	113.061	-176.349	280.943	43.368	34.729	116.419
11.41135	83.634	-197.623	232.705	27.012	185.244	106.332
11.41092	-8.426	-188.458	173.189	-88.04	217.065	152.528
11.4105	8.687	-158.143	185.353	-168.098	162.628	185.252
11.41007	-148.194	-10.135	60.222	-38.775	48.842	124.838
11.40964	-150.178	-29.017	76.201	9.236	-52.794	110.149
11.40922	-235.7	56.622	110.525	-66.983	20.732	-31.802
11.40879	-178.654	51.119	-39.975	-38.672	66.992	92.536
11.40836	-172.164	69.431	-62.163	-20.219	-3.99	199.288
11.40794	-312.393	82.494	-56.148	121.485	164.641	139.848
11.40751	-127.844	32.551	25.54	92.443	-11.462	252.612
11.40708	18.157	5.336	72.839	168.67	-92.295	136.946
11.40666	-14.532	4.154	-43.352	105.892	18.231	122.185
11.40623	47.15	53.317	-64.218	70.441	-7.759	26.653
11.4058	43.688	12.867	10.501	104.529	-107.085	-75.364
11.40538	199.873	-37.446	118.606	160.986	-119.92	-0.695
11.40495	52.417	21.856	126.961	63.934	36.571	-27.007
11.40453	-59.565	-26.464	21.006	124.279	29.749	69.499
11.4041	96.797	-13.837	-199.738	155.243	-42.723	84.225
11.40367	-158.873	-57.102	-108.461	85.324	126.087	-113.955
11.40325	-186.175	-56.99	-68.813	56.978	58.002	-82.025
11.40282	-113.706	30.758	48.531	41.065	-48.475	-188.983
11.40239	-66.955	101.62	166.296	-28.162	-40.794	-137.482
11.40197	-46.974	-6.972	-47.098	-55.272	84.777	-75.018
11.40154	33.144	87.165	75.518	46.208	-65.88	-197.012
11.40111	45.926	69.765	128.576	-44.959	-28.943	-240.93
11.40069	266.027	63.96	77.834	-80.991	-49.801	-62.77
11.40026	152.079	113.807	-58.384	-40.598	-11.28	-66.527
